=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -420.12 -420.07 === -429.49 -435.03 === -441.03 -443.35 -447.77 === -459.02 -465.10 === === === === === -492.04 -493.27 === -504.36 -511.55 -515.61 -520.70 -520.39 === === === === === === === === === === === === === === === === -606.34 === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -420.61 -425.12 -428.40 === -438.06 === === === === === === -468.81 -470.46 === === === === -495.33 -500.11 === -509.99 -512.74 -514.41 -520.86 -526.69 === === === === === === === === === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -429.71 -435.27 === === === === === === === === -471.71 -473.52 === === === === === -501.20 -506.17 -512.01 -516.88 -519.73 -525.63 -528.88 === === === === === === === === === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -438.72 -442.15 === -450.26 -452.63 === -462.92 -465.72 === === -477.89 -482.35 === === === === -505.68 -508.81 === -520.67 -524.15 -529.60 === === === === === === === === === === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -444.77 -450.01 === -454.43 === === === === === === === -486.76 -492.17 === === === === -516.39 -518.95 -520.46 -528.73 -531.36 === === === === === -562.76 === === === === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -452.22 === === -464.06 === === -477.05 -477.98 === === -494.18 -494.68 === === === === -519.34 -522.55 -526.69 -532.56 -538.27 === === === === -562.33 -566.42 === === === === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -458.16 -458.30 === === === -476.44 -481.72 === === === -495.56 -501.52 === === === === === -529.77 -530.99 === -538.34 === === === === === === -575.43 -578.92 -583.95 === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -465.51 -467.98 === === === === -487.92 === === -500.39 -506.60 -509.80 === === === === -531.15 -533.82 -539.08 -544.02 === === === === === === -577.28 -580.91 -585.91 === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -469.76 -471.01 === === -482.01 -488.70 -494.47 === === === -506.78 === -516.28 === === === === -541.18 -541.26 -547.10 === -554.04 === === === === === === === === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -478.04 -482.20 === === -490.52 -496.81 -501.26 === === -513.36 === -518.75 === === === === === -549.36 -552.36 -554.97 === === === === === === === === === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -482.44 -484.01 === === === === -503.90 -511.22 === === === -527.07 -530.95 === === === === -554.10 -555.60 -561.56 === === === === === === === === === === === -616.66 === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -490.59 -495.17 === -501.97 === === === === === -526.14 === -531.81 === === === === === -560.95 -564.19 === === === === === === === === === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -500.02 === -508.12 === -516.49 === === === === === -541.57 -543.75 === === === === -566.15 -566.18 === === === === === === === === === === -619.01 === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -503.11 -507.21 === === === -522.44 === === === === === -545.47 === === === === === -574.51 === === === === === === === === === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -508.38 -514.49 === === === -528.63 -528.33 === === === === === === === === === === === === === === === === === -608.39 -612.43 === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -514.78 -520.31 === === -531.92 === -538.62 === -551.25 === === === === === === === === === === === === === === === -615.46 === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -521.15 -525.95 -528.90 === === === -541.39 === === === === === === === === === === === === === === === === -617.11 === === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -533.29 -532.66 -540.89 -540.13 -543.62 -549.13 === === === === === === === === === === -592.61 === === === === === === === === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -534.46 -535.47 -541.93 -544.35 === === === === -566.24 === === === === === === === === === === === === === === === === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -543.93 -543.73 === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -547.53 -551.44 -555.48 -559.00 -563.06 === === === === === -585.17 === === === === === === === === === === === === === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -557.45 -560.87 -565.42 -568.47 === === === === === -589.28 === === === === === === === === === === === === === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -561.74 -567.17 === -576.67 -581.42 === -587.59 -591.85 === === === === === -613.25 === === === === === === === === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -541.40 -543.29 -545.73 -547.82 -550.58 === === === === -568.30 -575.31 -578.16 -582.99 -584.51 -587.15 === === -602.44 -606.17 === === -616.13 === -624.44 === === === === === === === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -537.15 -537.66 -540.43 -541.55 === === === === === === === === === === -582.59 -584.38 === -592.47 -598.58 -599.87 -604.73 -608.37 -610.86 -618.05 -620.93 -621.66 === === === === === === === === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -537.58 -538.43 === -541.93 === === === === === === === === === === === === === === -596.93 -599.07 === -609.40 -612.83 -616.12 -616.52 === === === === === === === === === === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -594.21 === === === === === -610.86 -614.71 -619.98 === === === === === === === === === === === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -602.54 === === === -615.15 === === === === === === === === === === === === === === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -604.10 -609.45 === === === === -625.39 === === === === === === === === === === === === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -608.42 -611.47 === === === === === === === === === === === === === === === -675.85 === === === === === === === === -712.35 === === 
=== === === === === === === === === === === === === -493.67 === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -617.36 -621.47 === -628.26 === -636.94 -641.21 === === === === === === === === === === === === === === === === === === -717.51 === === 
=== === === === === === === === === === === === === -501.58 === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -622.99 -625.28 === -632.89 -635.68 === === === === === === === === === === === === === === === === === === === === -722.15 === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -633.76 -633.96 === === === === === === === === === === === === === === === === === === === === -719.80 === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -637.40 -638.58 -643.40 === === === === === === === === === -681.75 === === === === === === === === === === === -729.50 === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === -641.97 -647.23 -651.80 -654.59 === === === === === === === === === === === === -707.18 -708.62 -711.07 -718.34 -724.17 -724.25 -728.27 -732.94 === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === 
=== === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === === 
